***SESSION HEADER***
{
  "Participant": "SZ201023RCH",
  "Timestamp": "09-03-55-23-10-2020"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
32635.9088;(0.0000, 1.4922, 0.0000);39.1898;0.0000;Infinity;;
32635.9988;(121.2062, 13.7400, 130.6351);40.0868;0.0000;125.4152;;
32636.0698;(121.2062, 13.6223, 130.6351);40.0868;0.0000;85.8127;;
32636.1118;(121.2062, 13.5045, 130.6351);40.0868;0.0000;74.1157;;
32636.1428;(121.2062, 13.3554, 130.6351);40.0868;0.0000;64.0863;;
32636.1928;(121.2062, 13.1749, 130.6351);40.0868;0.0000;62.8310;;
32636.2438;(121.2062, 12.8453, 130.6351);40.0868;0.0000;62.1026;;
32636.2938;(121.2062, 12.5863, 130.6351);40.0868;0.0000;61.3475;;
32636.3438;(121.2062, 12.1390, 130.6351);40.0868;0.0000;61.0454;;
32636.3928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.8266;;
32636.4438;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.5440;;
32636.4928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.4637;;
32636.5438;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.2916;;
32636.5928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.2603;;
32636.6438;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.2043;;
32636.6928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1181;;
32636.7438;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1121;;
32636.7928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1123;;
32636.8428;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1591;;
32636.8928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1560;;
32636.9428;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1055;;
32636.9928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1419;;
32637.0428;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0707;;
32637.0928;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0256;;
32637.1429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0624;;
32637.1929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0864;;
32637.2429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0128;;
32637.2929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0987;;
32637.3429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0677;;
32637.3929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0739;;
32637.4429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0648;;
32637.4929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0977;;
32637.5429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0355;;
32637.5929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0352;;
32637.6429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9688;;
32637.6929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0123;;
32637.7429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0718;;
32637.7929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0863;;
32637.8429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0458;;
32637.8929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0311;;
32637.9429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0566;;
32637.9929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0548;;
32638.0429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9958;;
32638.0929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0449;;
32638.1429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0237;;
32638.1929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9839;;
32638.2429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0827;;
32638.2929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0322;;
32638.3429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0572;;
32638.3929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0726;;
32638.4429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9691;;
32638.4929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0574;;
32638.5429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0596;;
32638.5929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0541;;
32638.6429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0461;;
32638.6929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0850;;
32638.7429;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0673;;
32638.7929;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0410;;
32638.8439;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.8911;;
32638.8930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0686;;
32638.9430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0772;;
32638.9930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0860;;
32639.0430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0299;;
32639.0930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0529;;
32639.1430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0100;;
32639.1930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0044;;
32639.2430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0282;;
32639.2930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0211;;
32639.3430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9949;;
32639.3930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0608;;
32639.4430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0441;;
32639.4930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0216;;
32639.5430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9973;;
32639.5930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0877;;
32639.6430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9934;;
32639.6930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1073;;
32639.7430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0427;;
32639.7930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0390;;
32639.8430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0624;;
32639.8930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0068;;
32639.9430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0677;;
32639.9930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0616;;
32640.0430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9789;;
32640.0930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0640;;
32640.1430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0589;;
32640.1930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0069;;
32640.2430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0435;;
32640.2930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0729;;
32640.3430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0354;;
32640.3930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0838;;
32640.4430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0757;;
32640.4930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0255;;
32640.5430;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0292;;
32640.5930;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0667;;
32640.6431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0812;;
32640.6931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1060;;
32640.7431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0357;;
32640.7931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0519;;
32640.8431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9648;;
32640.8931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0953;;
32640.9431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0339;;
32640.9931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0282;;
32641.0431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0481;;
32641.0931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0632;;
32641.1431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0321;;
32641.1931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0929;;
32641.2431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0113;;
32641.2931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0320;;
32641.3431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0639;;
32641.3931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0876;;
32641.4431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0453;;
32641.4931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0776;;
32641.5431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0409;;
32641.5931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0721;;
32641.6431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0616;;
32641.6931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0435;;
32641.7431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0409;;
32641.7931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0355;;
32641.8431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0614;;
32641.8931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0625;;
32641.9431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0742;;
32641.9931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9671;;
32642.0431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9790;;
32642.0931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0512;;
32642.1431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1028;;
32642.1931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0351;;
32642.2431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0427;;
32642.2931;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0260;;
32642.3431;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0655;;
32642.3932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1077;;
32642.4432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9723;;
32642.4932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0465;;
32642.5432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0502;;
32642.5932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0835;;
32642.6432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0479;;
32642.6932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1161;;
32642.7432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0613;;
32642.7932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0064;;
32642.8432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0008;;
32642.8932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0393;;
32642.9432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0760;;
32642.9932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0843;;
32643.0432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0076;;
32643.0932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0730;;
32643.1432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0886;;
32643.1932;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0311;;
32643.2432;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9995;;
32643.2942;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.7845;;
32643.3452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.8090;;
32643.3952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.8461;;
32643.4452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.8602;;
32643.4952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9654;;
32643.5452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9980;;
32643.5952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9956;;
32643.6452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9922;;
32643.6952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0324;;
32643.7452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9910;;
32643.7952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0567;;
32643.8452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9961;;
32643.8952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0955;;
32643.9452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0484;;
32643.9952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0606;;
32644.0452;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9693;;
32644.0952;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0578;;
32644.1453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0742;;
32644.1953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1165;;
32644.2453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0064;;
32644.2953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0361;;
32644.3453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0840;;
32644.3953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0156;;
32644.4453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0160;;
32644.4953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1056;;
32644.5453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0533;;
32644.5953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0438;;
32644.6453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0464;;
32644.6953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0422;;
32644.7453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0379;;
32644.7953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1126;;
32644.8453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9447;;
32644.8953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0611;;
32644.9453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9433;;
32644.9953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0891;;
32645.0453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0853;;
32645.0953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0930;;
32645.1453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0018;;
32645.1953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0620;;
32645.2453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0034;;
32645.2953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1286;;
32645.3453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0174;;
32645.3953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9620;;
32645.4453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9804;;
32645.4953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0146;;
32645.5453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.1091;;
32645.5953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0337;;
32645.6453;(121.2062, 11.8317, 130.6351);40.0868;0.0000;59.9884;;
32645.6953;(121.2062, 11.8317, 130.6351);40.0868;0.0000;60.0805;;
